,account_length,international_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_charges,total_calls,total_minutes
1104,139,0,0,196.0,135.0,33.32,186.0,146,15.81,153.0,92.0,6.89,9.8,1,2.65,3,0,58.67,374.0,544.8
1105,87,0,0,171.6,119.0,29.17,205.0,107,17.43,170.6,114.0,7.68,13.8,4,3.73,0,0,58.01,344.0,561.0
1106,137,0,0,174.0,123.0,29.58,161.3,115,13.71,260.7,98.0,11.73,11.4,3,3.08,2,0,58.1,339.0,607.4
1107,45,1,0,91.59,106.0,15.573500000000001,187.3,110,15.92,184.2,111.0,8.29,7.4,5,2.0,1,1,41.783500000000004,332.0,470.48999999999995
1108,90,0,0,200.9,92.0,34.15,164.3,91,13.97,249.0,98.0,11.21,8.9,7,2.4,1,0,61.73,288.0,623.1
1109,103,0,0,141.3,123.0,24.02,253.6,87,21.56,215.8,96.0,9.71,6.4,2,1.73,1,0,57.019999999999996,308.0,617.1
1110,100,0,0,235.8,130.0,40.09,176.0,69,14.96,118.09,122.0,5.3145,7.3,1,1.97,2,0,62.334500000000006,322.0,537.1899999999999
1111,110,0,0,185.1,100.0,31.47,165.1,88,14.03,118.09,104.0,5.3145,6.3,4,1.7,3,0,52.5145,296.0,474.59
1112,124,0,0,254.3,113.0,43.23,118.2,104,10.05,153.2,69.0,6.89,11.8,2,3.19,2,0,63.36,288.0,537.5
1113,10,0,0,183.0,103.0,31.11,214.8,77,18.26,206.4,73.0,9.29,8.7,6,2.35,2,0,61.010000000000005,259.0,612.9000000000001
1114,89,0,29,163.5,80.0,27.8,274.8,136,23.36,317.5550000000001,147.0,14.290200000000004,7.5,5,2.03,2,0,67.4802,368.0,763.3550000000001
1115,121,0,0,207.9,98.0,35.34,210.5,96,17.89,118.09,114.0,5.3145,7.7,2,2.08,2,0,60.624500000000005,310.0,544.19
1116,101,0,0,248.6,102.0,42.26,174.9,93,14.87,207.2,86.0,9.32,6.1,3,1.65,3,0,68.1,284.0,636.8
1117,103,0,31,185.4,105.0,31.52,197.6,126,16.8,147.1,110.0,6.62,14.5,4,3.92,2,0,58.86,345.0,544.6
1118,51,0,0,197.8,67.0,33.63,221.0,67,18.79,168.6,134.0,7.59,8.9,5,2.4,1,0,62.410000000000004,273.0,596.3
1119,2,1,0,132.1,67.0,22.46,138.9,88,11.81,192.6,119.0,8.67,9.1,1,2.46,2,1,45.400000000000006,275.0,472.70000000000005
1120,111,0,0,197.1,117.0,33.51,227.8,128,19.36,214.0,101.0,9.63,9.3,9,2.51,0,0,65.00999999999999,355.0,648.2
1121,118,0,0,154.6,112.0,26.28,184.2,105,15.66,217.4,102.0,9.78,12.6,5,3.4,2,0,55.120000000000005,324.0,568.8000000000001
1122,167,1,0,96.8,92.0,16.46,142.6,103,12.12,210.1,115.0,9.45,10.9,5,2.94,2,1,40.97,315.0,460.4
1123,114,0,0,172.0,145.0,29.24,276.4,101,23.49,193.7,100.0,8.72,10.1,9,2.73,1,0,64.17999999999999,355.0,652.1999999999999
1124,167,0,29,151.1,121.0,25.69,244.7,88,20.8,154.4,91.0,6.95,13.8,2,3.73,2,0,57.17,302.0,564.0
1125,101,0,0,209.6,107.0,35.63,228.8,96,19.45,172.4,85.0,7.76,7.6,2,2.05,3,0,64.89,290.0,618.4
1126,95,0,32,247.0,109.0,41.99,125.6,91,10.68,226.5,90.0,10.19,10.5,4,2.84,3,0,65.7,294.0,609.6
1127,7,0,30,221.4,114.0,37.64,165.8,116,14.09,247.0,105.0,11.12,10.8,9,2.92,1,0,65.77,344.0,645.0
1128,126,1,0,304.85500000000013,99.0,51.82590000000002,167.9,93,14.27,193.6,106.0,8.71,8.0,4,2.16,1,1,76.96590000000002,302.0,674.3550000000001
1129,71,0,0,243.7,124.0,41.43,118.2,90,10.05,189.0,129.0,8.5,11.3,2,3.05,0,0,63.03,345.0,562.1999999999999
1130,124,0,0,251.5,85.0,42.76,214.2,98,18.21,186.1,71.0,8.37,11.1,6,3.0,3,0,72.34,260.0,662.9
1131,97,1,0,236.9,107.0,40.27,157.6,105,13.4,241.0,120.0,10.85,7.3,2,1.97,0,1,66.49000000000001,334.0,642.8
1132,28,0,0,159.7,79.0,27.15,216.7,131,18.42,206.7,116.0,9.3,9.3,3,2.51,2,0,57.38,329.0,592.3999999999999
1133,90,1,0,148.2,96.0,25.19,220.4,111,18.73,134.2,97.0,6.04,9.2,1,2.48,4,1,52.44,305.0,511.99999999999994
1134,167,0,0,150.9,86.0,25.65,268.6,129,22.83,179.9,73.0,8.1,14.7,1,3.97,1,0,60.55,289.0,614.1000000000001
1135,31,0,28,210.5,101.0,35.79,250.5,86,21.29,241.6,125.0,10.87,11.5,2,3.11,1,0,71.06,314.0,714.1
1136,73,0,0,254.7,80.0,43.3,118.2,79,10.05,153.4,67.0,6.9,10.6,8,2.86,0,0,63.11,234.0,536.9000000000001
1137,111,1,0,284.4,89.0,48.35,157.0,113,13.35,242.8,91.0,10.93,8.4,8,2.27,0,1,74.89999999999999,301.0,692.6
1138,98,1,0,91.59,67.0,15.573500000000001,159.6,130,13.57,167.1,88.0,7.52,6.8,1,1.84,4,1,38.5035,286.0,425.09
1139,106,1,0,133.7,67.0,22.73,187.8,107,15.96,181.9,89.0,8.19,10.7,2,2.89,1,1,49.77,265.0,514.1
1140,111,0,0,224.9,117.0,38.23,191.9,127,16.31,229.9,97.0,10.35,10.3,3,2.78,0,0,67.67,344.0,657.0
1141,59,0,0,151.8,98.0,25.81,209.9,92,17.84,266.9,86.0,12.01,11.9,5,3.21,1,0,58.870000000000005,281.0,640.5
1142,71,0,22,141.4,107.0,24.04,163.0,105,13.86,220.0,99.0,9.9,5.7,3,1.54,2,0,49.34,314.0,530.1
1143,55,1,0,285.7,124.0,48.57,230.9,106,19.63,230.7,140.0,10.38,14.8,7,4.0,0,1,82.58,377.0,762.0999999999999
1144,13,0,0,91.59,121.0,15.573500000000001,262.2,67,22.29,159.0,115.0,7.15,11.9,5,3.21,1,0,48.2235,308.0,524.6899999999999
1145,136,0,16,91.59,105.0,15.573500000000001,201.3,109,17.11,227.1,115.0,10.22,13.1,4,3.54,0,0,46.4435,333.0,533.09
1146,123,0,0,114.4,91.0,19.45,216.6,123,18.41,250.6,102.0,11.28,11.0,3,2.97,0,0,52.11,319.0,592.6
1147,105,0,0,147.7,103.0,25.11,222.7,78,18.93,163.5,102.0,7.36,12.8,3,3.46,2,0,54.86,286.0,546.6999999999999
1148,50,0,31,302.7,93.0,51.46,240.5,119,20.44,193.9,103.0,8.73,13.6,9,3.67,3,0,84.3,324.0,750.7
1149,97,0,0,169.7,84.0,28.85,165.9,86,14.1,191.9,83.0,8.64,12.8,6,3.46,3,0,55.050000000000004,259.0,540.3
1150,51,0,0,227.2,89.0,38.62,194.4,106,16.52,243.4,126.0,10.95,14.9,2,4.02,0,0,70.11,323.0,679.9
1151,73,1,0,217.8,91.0,37.03,220.6,97,18.75,277.3,89.0,12.48,10.3,6,2.78,1,1,71.03999999999999,283.0,726.0
1152,35,0,0,124.2,102.0,21.11,123.9,115,10.53,135.7,100.0,6.11,13.1,8,3.54,2,0,41.29,325.0,396.9
1153,64,0,0,206.2,76.0,35.05,232.4,76,19.75,251.6,96.0,11.32,13.6,2,3.67,1,0,69.78999999999999,250.0,703.8
1154,63,0,0,132.9,122.0,22.59,118.2,67,10.05,160.4,121.0,7.22,9.9,2,2.67,3,0,42.53,312.0,421.4
1155,117,0,31,104.9,115.0,17.83,237.6,125,20.2,263.4,104.0,11.85,7.7,6,2.08,3,0,51.959999999999994,350.0,613.6
1156,115,1,0,245.0,97.0,41.65,250.7,75,21.31,270.2,124.0,12.16,13.7,8,3.7,1,1,78.82,304.0,779.6000000000001
1157,162,0,0,184.5,118.0,31.37,224.0,95,19.04,180.5,82.0,8.12,11.6,3,3.13,1,0,61.660000000000004,298.0,600.6
1158,89,0,0,91.59,67.0,15.573500000000001,179.3,104,15.24,225.1,116.0,10.13,12.3,1,3.32,3,0,44.2635,288.0,508.29
1159,94,0,0,235.6,131.0,40.05,194.8,107,16.56,170.6,93.0,7.68,8.6,4,2.32,1,0,66.61,335.0,609.6
1160,129,0,0,186.0,127.0,31.62,262.3,96,22.3,118.09,67.0,5.3145,11.5,6,3.11,4,0,62.3445,296.0,577.8900000000001
1161,86,0,0,223.9,75.0,38.06,155.7,109,13.23,150.2,143.0,6.76,7.3,9,1.97,1,0,60.02000000000001,336.0,537.0999999999999
1162,96,0,0,179.5,125.0,30.52,162.3,139,13.8,264.5,133.0,11.9,6.6,2,1.78,1,0,58.0,399.0,612.9
1163,167,0,0,169.4,102.0,28.8,253.5,113,21.55,197.1,93.0,8.87,8.9,5,2.4,1,0,61.620000000000005,313.0,628.9
1164,80,0,0,118.1,90.0,20.08,144.3,77,12.27,225.1,86.0,10.13,8.2,6,2.21,1,0,44.69,259.0,495.7
1165,108,1,0,112.0,105.0,19.04,193.7,110,16.46,208.9,93.0,9.4,5.7,4,1.54,4,1,46.44,312.0,520.3
1166,97,0,32,168.4,129.0,28.63,225.9,97,19.2,191.8,95.0,8.63,8.5,7,2.3,0,0,58.760000000000005,328.0,594.6
1167,84,0,36,214.3,112.0,36.43,188.2,107,16.0,317.5550000000001,117.0,14.290200000000004,11.3,9,3.05,0,0,69.7702,345.0,731.355
1168,65,1,0,245.7,139.0,41.77,241.9,113,20.56,285.3,117.0,12.84,5.7,5,1.54,4,1,76.71000000000001,374.0,778.6
1169,58,0,36,142.8,96.0,24.28,272.3,100,23.15,193.4,105.0,8.7,8.9,4,2.4,1,0,58.53,305.0,617.4
1170,36,0,0,202.4,115.0,34.41,230.7,115,19.61,202.0,127.0,9.09,10.2,2,2.75,3,0,65.86,359.0,645.3
1171,54,0,0,116.8,119.0,19.86,123.1,123,10.46,217.5,101.0,9.79,12.0,2,3.24,1,0,43.35,345.0,469.4
1172,45,0,0,155.7,110.0,26.47,260.3,103,22.13,192.2,98.0,8.65,11.0,1,2.97,1,0,60.22,312.0,619.2
1173,72,0,21,138.1,113.0,23.48,260.1,83,22.11,135.4,118.0,6.09,8.2,2,2.21,2,0,53.89,316.0,541.8000000000001
1174,141,0,0,91.59,108.0,15.573500000000001,162.0,83,13.77,223.5,115.0,10.06,10.1,3,2.73,3,0,42.1335,309.0,487.19000000000005
1175,20,0,35,171.5,98.0,29.16,153.1,127,13.01,165.6,125.0,7.45,7.1,3,1.92,0,0,51.54,353.0,497.30000000000007
1176,94,0,0,194.1,67.0,33.0,227.2,67,19.31,190.4,115.0,8.57,15.3,4,4.13,1,0,65.01,253.0,627.0
1177,40,0,0,115.7,105.0,19.67,127.8,113,10.86,118.09,91.0,5.3145,9.3,6,2.51,1,0,38.3545,315.0,370.89000000000004
1178,101,1,0,269.7,85.0,45.85,207.6,86,17.65,214.2,107.0,9.64,5.7,9,1.54,3,1,74.68,287.0,697.2
1179,167,0,0,246.4,107.0,41.89,228.1,124,19.39,166.4,95.0,7.49,9.1,8,2.46,0,0,71.23,334.0,650.0
1180,105,0,0,227.4,121.0,38.66,268.5,89,22.82,143.3,82.0,6.45,13.0,4,3.51,1,0,71.44,296.0,652.2
1181,103,0,0,189.8,110.0,32.27,118.2,83,10.05,191.3,103.0,8.61,12.2,4,3.29,0,0,54.22,300.0,511.5
1182,140,0,27,188.9,124.0,32.11,160.9,102,13.68,197.7,100.0,8.9,11.5,5,3.11,4,0,57.8,331.0,559.0
1183,101,0,0,91.59,67.0,15.573500000000001,192.1,119,16.33,168.8,95.0,7.6,7.2,4,1.94,1,0,41.4435,285.0,459.69
1184,98,0,19,110.5,87.0,18.79,227.8,97,19.36,243.6,84.0,10.96,11.0,4,2.97,1,0,52.08,272.0,592.9000000000001
1185,104,0,0,167.6,116.0,28.49,219.2,112,18.63,215.9,94.0,9.72,11.7,2,3.16,4,0,60.0,324.0,614.4000000000001
1186,115,0,0,132.0,90.0,22.44,197.5,75,16.79,175.8,114.0,7.91,5.7,0,1.54,3,0,48.68,279.0,511.0
1187,70,0,0,213.4,86.0,36.28,204.7,77,17.4,256.6,101.0,11.55,5.7,4,1.54,1,0,66.77000000000001,268.0,680.4000000000001
1188,126,0,0,175.4,120.0,29.82,118.2,71,10.05,201.9,93.0,9.09,10.6,1,2.86,0,0,51.81999999999999,285.0,506.1
1189,87,0,36,91.59,113.0,15.573500000000001,224.4,67,19.07,163.6,88.0,7.36,9.5,1,2.57,3,0,44.5735,269.0,489.09000000000003
1190,125,1,0,143.2,80.0,24.34,118.2,94,10.05,233.2,135.0,10.49,8.8,7,2.38,4,1,47.260000000000005,316.0,503.4
1191,86,0,0,125.5,139.0,21.34,269.8,93,22.93,235.8,110.0,10.61,8.9,8,2.4,1,0,57.28,350.0,640.0
1192,73,1,31,91.59,105.0,15.573500000000001,256.1,91,21.77,229.6,98.0,10.33,11.8,2,3.19,4,1,50.8635,296.0,589.0899999999999
1193,167,0,0,165.6,104.0,28.15,195.9,115,16.65,118.3,77.0,5.32,11.8,3,3.19,1,0,53.309999999999995,299.0,491.59999999999997
1194,133,0,0,162.1,91.0,27.56,212.1,94,18.03,260.4,78.0,11.72,12.2,5,3.29,1,0,60.6,268.0,646.8000000000001
1195,103,0,0,166.6,84.0,28.32,192.4,91,16.35,167.9,115.0,7.56,7.7,6,2.08,1,0,54.31,296.0,534.6
1196,131,0,24,135.9,67.0,23.1,233.2,78,19.82,210.6,121.0,9.48,9.4,4,2.54,1,0,54.940000000000005,270.0,589.1
1197,95,0,20,165.7,78.0,28.17,215.6,94,18.33,243.3,91.0,10.95,9.8,6,2.65,0,0,60.1,269.0,634.4
1198,167,0,0,176.1,90.0,29.94,174.9,106,14.87,234.7,134.0,10.56,9.7,4,2.62,1,0,57.99,334.0,595.4
1199,99,0,0,142.3,89.0,24.19,204.5,95,17.38,203.1,114.0,9.14,9.1,1,2.46,0,0,53.17,299.0,559.0
1200,141,0,0,91.59,74.0,15.573500000000001,190.6,104,16.2,150.5,79.0,6.77,10.7,7,2.89,1,0,41.433499999999995,264.0,443.39
1201,29,0,36,235.0,101.0,39.95,183.3,79,15.58,139.8,106.0,6.29,5.7,7,1.54,2,0,63.36,293.0,563.8000000000001
1202,65,0,0,105.7,95.0,17.97,141.8,100,12.05,180.5,105.0,8.12,6.6,9,1.78,2,0,39.92,309.0,434.6
1203,81,1,0,149.4,68.0,25.4,171.9,98,14.61,214.5,97.0,9.65,16.551000000000023,3,4.470200000000005,3,1,54.1302,266.0,552.351
1204,37,0,20,264.7,81.0,45.0,216.5,110,18.4,210.7,102.0,9.48,10.4,7,2.81,0,0,75.69,300.0,702.3
1205,107,0,31,160.3,67.0,27.25,221.5,70,18.83,261.6,109.0,11.77,5.7,1,1.54,1,0,59.39,247.0,649.1000000000001
1206,127,0,28,95.9,117.0,16.3,159.5,131,13.56,152.8,132.0,6.88,10.4,3,2.81,1,0,39.550000000000004,383.0,418.6
1207,78,0,0,140.7,77.0,23.92,195.2,114,16.59,252.9,107.0,11.38,11.7,5,3.16,0,0,55.05,303.0,600.5
1208,55,0,0,119.7,145.51000000000022,20.35,231.8,96,19.7,222.3,113.0,10.0,5.7,2,1.54,2,0,51.59,356.5100000000002,579.5
1209,86,0,30,99.9,84.0,16.98,263.5,125,22.4,254.7,90.0,11.46,9.8,7,2.65,2,0,53.49,306.0,627.9
1210,167,0,0,250.9,108.0,42.65,171.4,100,14.57,148.6,85.0,6.69,9.6,6,2.59,2,0,66.5,299.0,580.5
1211,96,0,0,200.6,117.0,34.1,289.5,120,24.61,118.09,95.0,5.3145,11.2,5,3.02,2,0,67.0445,337.0,619.3900000000001
1212,11,0,36,209.8,130.0,35.67,196.6,84,16.71,233.0,79.0,10.49,7.0,7,1.89,1,0,64.76,300.0,646.4
1213,48,0,34,198.0,70.0,33.66,273.7,121,23.26,217.9,71.0,9.81,7.6,4,2.05,1,0,68.78,266.0,697.1999999999999
1214,127,0,0,239.8,107.0,40.77,128.9,121,10.96,249.9,110.0,11.25,11.3,5,3.05,1,0,66.03,343.0,629.9
1215,79,0,0,220.9,107.0,37.55,192.2,97,16.34,161.0,74.0,7.25,12.2,2,3.29,1,0,64.42999999999999,280.0,586.3
1216,83,0,26,226.4,117.0,38.49,234.7,97,19.95,133.6,82.0,6.01,10.8,7,2.92,1,0,67.37,303.0,605.5
1217,60,0,0,203.2,99.0,34.54,235.8,131,20.04,224.9,112.0,10.12,15.1,6,4.08,2,0,68.78,348.0,679.0000000000001
1218,122,0,0,136.7,115.0,23.24,243.1,137,20.66,188.9,110.0,8.5,8.6,4,2.32,0,0,54.72,366.0,577.3000000000001
1219,136,0,0,152.6,97.0,25.94,208.9,85,17.76,119.1,99.0,5.36,5.7,9,1.54,1,0,50.60000000000001,290.0,486.3
1220,167,0,36,274.9,102.0,46.73,186.6,118,15.86,245.0,123.0,11.03,8.8,2,2.38,1,0,76.0,345.0,715.3
1221,79,0,0,222.3,99.0,37.79,146.2,82,12.43,275.6,82.0,12.4,8.9,4,2.4,3,0,65.02000000000001,267.0,653.0
1222,55,0,8,222.5,104.0,37.83,171.5,94,14.58,317.5550000000001,114.0,14.290200000000004,9.7,2,2.62,1,0,69.3202,314.0,721.2550000000001
1223,111,0,28,128.8,104.0,21.9,157.3,67,13.37,147.4,76.0,6.63,10.3,2,2.78,2,0,44.68,249.0,443.80000000000007
1224,160,0,0,174.3,105.0,29.63,171.3,107,14.56,220.8,131.0,9.94,8.3,2,2.24,0,0,56.370000000000005,345.0,574.7
1225,110,0,0,242.5,110.0,41.23,162.3,140,13.8,184.1,86.0,8.28,7.8,3,2.11,4,0,65.42,339.0,596.7
1226,167,0,0,221.6,101.0,37.67,285.2,67,24.24,167.4,83.0,7.53,12.7,6,3.43,4,0,72.87,257.0,686.9000000000001
1227,93,0,0,114.3,100.0,19.43,221.1,103,18.79,126.3,88.0,5.68,10.9,9,2.94,0,0,46.839999999999996,300.0,472.59999999999997
1228,77,0,0,144.9,136.0,24.63,151.3,115,12.86,252.4,73.0,11.36,12.3,3,3.32,2,0,52.17,327.0,560.9
1229,105,0,36,236.5,111.0,40.21,118.2,110,10.05,221.1,115.0,9.95,8.1,3,2.19,2,0,62.400000000000006,339.0,583.9000000000001
1230,133,1,36,174.0,80.0,29.58,209.4,113,17.8,224.1,87.0,10.08,14.1,7,3.81,2,1,61.269999999999996,287.0,621.6
1231,131,0,0,109.5,95.0,18.62,318.651,67,27.0851,258.6,108.0,11.64,6.6,7,1.78,1,0,59.1251,277.0,693.351
1232,118,0,0,133.4,113.0,22.68,121.0,92,10.29,254.7,129.0,11.46,5.9,4,1.59,1,0,46.02,338.0,515.0
1233,125,0,0,137.1,94.0,23.31,209.8,83,17.83,238.4,114.0,10.73,8.6,4,2.32,1,0,54.19,295.0,593.9
1234,95,0,0,197.0,88.0,33.49,190.4,68,16.18,211.9,104.0,9.54,16.1,8,4.35,0,0,63.56,268.0,615.4
1235,80,0,0,198.1,145.51000000000022,33.68,156.7,87,13.32,182.1,76.0,8.19,9.3,3,2.51,3,0,57.699999999999996,311.5100000000002,546.1999999999999
1236,145,0,0,91.59,78.0,15.573500000000001,264.3,106,22.47,185.8,90.0,8.36,10.0,6,2.7,0,0,49.1035,280.0,551.69
1237,37,0,0,199.5,107.0,33.92,207.5,110,17.64,118.09,123.0,5.3145,8.1,4,2.19,2,0,59.0645,344.0,533.19
1238,87,0,0,156.8,93.0,26.66,215.8,68,18.34,223.3,77.0,10.05,7.6,6,2.05,1,0,57.10000000000001,244.0,603.5000000000001
1239,167,0,0,91.59,108.0,15.573500000000001,220.2,88,18.72,184.0,99.0,8.28,5.7,3,1.54,0,0,44.1135,298.0,501.49
1240,123,0,27,218.7,79.0,37.18,163.4,78,13.89,173.8,116.0,7.82,15.0,1,4.05,0,0,62.94,274.0,570.9
1241,41,0,36,207.3,95.0,35.24,137.3,120,11.67,118.09,74.0,5.3145,5.9,3,1.59,1,0,53.8145,292.0,468.59
1242,76,1,0,273.3,67.0,46.46,263.6,121,22.41,165.2,84.0,7.43,12.0,7,3.24,1,1,79.54,279.0,714.1
1243,86,0,0,266.1,120.0,45.24,182.0,92,15.47,206.5,103.0,9.29,10.3,4,2.78,1,0,72.78,319.0,664.9
1244,140,0,0,112.8,89.0,19.18,156.7,67,13.32,249.6,85.0,11.23,16.3,6,4.4,0,0,48.13,247.0,535.3999999999999
1245,70,0,0,104.7,112.0,17.8,118.2,104,10.05,169.4,110.0,7.62,15.8,7,4.27,3,0,39.74,333.0,408.1
1246,121,0,35,193.8,67.0,32.95,197.6,97,16.8,218.8,95.0,9.85,5.9,4,1.59,0,0,61.19,263.0,616.1
1247,112,0,0,168.6,102.0,28.66,298.0,117,25.33,194.7,110.0,8.76,9.8,5,2.65,1,0,65.4,334.0,671.0999999999999
1248,118,0,0,253.2,122.0,43.04,201.0,78,17.09,195.3,108.0,8.79,9.7,7,2.62,2,0,71.54,315.0,659.2
1249,66,0,16,174.7,92.0,29.7,232.1,105,19.73,305.4,98.0,13.74,8.9,2,2.4,1,0,65.57000000000001,297.0,721.0999999999999
1250,129,0,34,204.5,79.0,34.77,132.8,113,11.29,190.1,117.0,8.55,14.8,9,4.0,2,0,58.61000000000001,318.0,542.2
1251,6,0,0,226.5,93.0,38.51,152.1,122,12.93,164.4,98.0,7.4,9.4,4,2.54,3,0,61.38,317.0,552.4
1252,107,0,0,234.1,91.0,39.8,163.1,105,13.86,282.5,100.0,12.71,10.0,3,2.7,1,0,69.07,299.0,689.7
1253,107,1,0,133.3,106.0,22.66,182.9,89,15.55,241.1,123.0,10.85,12.9,2,3.48,3,1,52.540000000000006,320.0,570.1999999999999
1254,138,0,0,133.9,87.0,22.76,166.4,110,14.14,193.5,139.0,8.71,15.4,3,4.16,1,0,49.77,339.0,509.19999999999993
1255,103,0,0,160.2,104.0,27.23,138.9,70,11.81,312.5,97.0,14.06,9.7,2,2.62,0,0,55.72,273.0,621.3000000000001
1256,116,0,36,230.6,94.0,39.2,224.1,103,19.05,244.0,76.0,10.98,11.1,2,3.0,0,0,72.23,275.0,709.8000000000001
1257,161,0,0,91.59,120.0,15.573500000000001,267.1,120,22.7,222.5,91.0,10.01,11.8,2,3.19,2,0,51.4735,333.0,592.99
1258,1,0,0,196.1,107.0,33.34,296.5,82,25.2,211.5,91.0,9.52,7.0,2,1.89,1,0,69.95,282.0,711.1
1259,89,0,0,197.1,110.0,33.51,165.9,115,14.1,227.3,106.0,10.23,12.8,3,3.46,1,0,61.300000000000004,334.0,603.0999999999999
1260,64,0,0,219.6,126.0,37.33,303.3,100,25.78,154.5,67.0,6.95,9.7,5,2.62,1,0,72.68,298.0,687.1000000000001
1261,129,0,0,216.0,85.0,36.72,186.9,114,15.89,210.7,109.0,9.48,5.7,9,1.54,2,0,63.629999999999995,317.0,619.3000000000001
1262,128,0,32,222.9,136.0,37.89,262.0,80,22.27,191.4,101.0,8.61,10.8,4,2.92,0,0,71.69,321.0,687.0999999999999
1263,81,0,36,115.9,120.0,19.7,236.6,95,20.11,255.0,90.0,11.48,11.7,6,3.16,3,0,54.45,311.0,619.2
1264,114,0,0,189.8,101.0,32.27,147.7,80,12.55,172.7,121.0,7.77,10.6,5,2.86,1,0,55.45,307.0,520.8
1265,86,0,0,136.4,104.0,23.19,202.5,110,17.21,230.7,86.0,10.38,11.5,1,3.11,3,0,53.89,301.0,581.1
1266,96,0,0,170.5,86.0,28.99,277.5,88,23.59,162.5,117.0,7.31,12.2,6,3.29,1,0,63.17999999999999,297.0,622.7
1267,72,0,0,272.4,88.0,46.31,118.2,125,10.05,185.5,81.0,8.35,12.7,2,3.43,0,0,68.14,296.0,588.8000000000001
1268,64,0,36,210.0,116.0,35.7,232.7,89,19.78,168.8,94.0,7.6,5.9,4,1.59,4,0,64.67,303.0,617.4
1269,65,0,0,153.9,117.0,26.16,220.1,122,18.71,280.5,147.0,12.62,8.5,3,2.3,2,0,59.79,389.0,663.0
1270,136,0,0,252.4,74.0,42.91,167.9,81,14.27,248.3,110.0,11.17,10.7,3,2.89,2,0,71.24,268.0,679.3000000000001
1271,116,0,0,197.9,84.0,33.64,168.1,113,14.29,239.8,145.0,10.79,12.0,6,3.24,1,0,61.96,348.0,617.8000000000001
1272,93,0,0,152.4,74.0,25.91,274.6,88,23.34,252.2,120.0,11.35,6.6,5,1.78,3,0,62.379999999999995,287.0,685.8000000000001
1273,142,0,36,237.4,105.0,40.36,175.9,93,14.95,210.3,110.0,9.46,9.2,3,2.48,3,0,67.25,311.0,632.8000000000001
1274,92,0,0,265.6,82.0,45.15,180.7,75,15.36,211.1,113.0,9.5,8.6,2,2.32,1,0,72.33,272.0,666.0000000000001
1275,70,0,0,197.3,91.0,33.54,305.8,81,25.99,171.0,105.0,7.69,6.7,6,1.81,1,0,69.03,283.0,680.8000000000001
1276,22,0,14,199.1,100.0,33.85,221.8,103,18.85,118.09,91.0,5.3145,5.7,1,1.54,1,0,59.554500000000004,295.0,544.69
1277,37,0,0,233.7,114.0,39.73,207.9,109,17.67,212.7,101.0,9.57,12.0,2,3.24,2,0,70.21000000000001,326.0,666.3
1278,51,0,0,183.1,99.0,31.13,160.1,107,13.61,311.8,121.0,14.03,7.0,3,1.89,1,0,60.66,330.0,662.0
1279,130,0,0,207.1,70.0,35.21,200.1,115,17.01,194.2,100.0,8.74,12.4,2,3.35,1,0,64.31,287.0,613.8
1280,104,0,0,139.7,78.0,23.75,202.6,119,17.22,203.6,102.0,9.16,11.3,5,3.05,2,0,53.18,304.0,557.1999999999999
1281,134,0,0,177.2,91.0,30.12,228.7,105,19.44,194.3,113.0,8.74,8.9,3,2.4,2,0,60.7,312.0,609.1
1282,108,0,35,169.8,136.0,28.87,173.7,101,14.76,214.6,105.0,9.66,9.5,7,2.57,2,0,55.86,349.0,567.5999999999999
1283,103,0,0,173.5,83.0,29.5,244.3,67,20.77,221.6,67.0,9.97,9.7,2,2.62,3,0,62.86,219.0,649.1000000000001
1284,62,0,0,159.9,100.0,27.18,172.2,99,14.64,263.2,109.0,11.84,5.7,4,1.54,1,0,55.2,312.0,601.0
1285,162,0,0,115.1,89.0,19.57,196.8,111,16.73,212.4,98.0,9.56,11.4,3,3.08,2,0,48.94,301.0,535.6999999999999
1286,42,0,0,92.2,108.0,15.67,211.2,120,17.95,129.1,73.0,5.81,13.1,6,3.54,1,0,42.97,307.0,445.6
1287,36,0,0,117.1,94.0,19.91,235.4,117,20.01,221.3,108.0,9.96,9.0,2,2.43,0,0,52.31,321.0,582.8
1288,143,1,0,223.3,99.0,37.96,167.1,128,14.2,203.0,84.0,9.14,5.7,4,1.54,0,1,62.84,315.0,599.1
1289,167,0,0,154.8,111.0,26.32,171.5,102,14.58,227.3,86.0,10.23,10.6,2,2.86,3,0,53.989999999999995,301.0,564.2
1290,81,1,0,261.4,141.0,44.44,215.7,102,18.33,271.8,96.0,12.23,8.0,6,2.16,1,1,77.16,345.0,756.9000000000001
1291,138,1,0,91.59,104.0,15.573500000000001,186.0,114,15.81,167.5,95.0,7.54,9.6,4,2.59,4,1,41.5135,317.0,454.69000000000005
1292,103,1,18,149.9,84.0,25.48,170.9,84,14.53,171.5,112.0,7.72,11.5,7,3.11,0,1,50.84,287.0,503.79999999999995
1293,127,1,0,242.2,102.0,41.17,226.1,80,19.22,252.0,96.0,11.34,13.9,5,3.75,2,1,75.48,283.0,734.1999999999999
1294,99,0,0,222.4,102.0,37.81,185.8,89,15.79,237.7,81.0,10.7,12.0,8,3.24,2,0,67.53999999999999,280.0,657.9000000000001
